"order_id","order_date","product_id","subtotal","discount","total","payment","purchase_status","discount_abs","is_confirmed","delivery_id","delivery_service","freight_price","delivery_forecast","delivery_date","delivery_status","delivery_lead_time","delivery_delay","estimated_lead_time","is_late","freight_share","is_cancelled","cancellation_by_payment","category","subcategory","product_price"
1849,2025-02-28 18:09:05.000,P0012,107.80,0.1066,129.30,PIX,Em Analise,11.491480,0,D01849,Scheduled,32.99,2025-04-30 07:44:22.000,2025-05-02 07:44:22.000,Trânsito,63,2,61,1,0.25514307811291569992,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1850,2025-05-03 07:57:31.000,P0012,857.98,0.1405,780.33,Boleto,Cancelado,120.546190,0,D01850,Same-Day,42.90,2025-05-12 21:36:29.000,2025-05-12 21:36:29.000,Atrasado,9,0,9,0,0.05497674060974203222,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1887,2025-04-14 03:23:18.000,P0012,161.70,0.1232,174.77,Boleto,Processando,19.921440,0,D01887,Scheduled,32.99,2025-04-24 13:28:33.000,2025-04-29 13:28:33.000,Atrasado,15,5,10,1,0.18876237340504663272,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1888,2025-04-07 18:18:16.000,P0012,124.91,0.0318,153.93,Debito,Processando,3.972138,0,D01888,Scheduled,32.99,2025-04-28 18:02:00.000,2025-05-01 18:02:00.000,Atrasado,24,3,21,1,0.21431819658286234002,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1889,2025-05-11 08:54:52.000,P0012,5937.30,0.1070,5344.91,Boleto,Confirmado,635.291100,1,D01889,Same-Day,42.90,2025-05-05 13:35:08.000,2025-05-07 13:35:08.000,Entregue,0,2,0,1,0.00802632785210602237,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1890,2025-02-22 21:19:34.000,P0012,3253.14,0.0268,3198.95,Credito,Processando,87.184152,0,D01890,Scheduled,32.99,2025-05-08 10:15:26.000,2025-05-10 10:15:26.000,Entregue,77,2,75,1,0.01031275887400553307,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1891,2025-04-07 01:34:20.000,P0012,4288.00,0.0025,4300.18,Boleto,Confirmado,10.720000,1,D01891,Standard,22.90,2025-05-13 14:55:40.000,2025-05-15 14:55:40.000,Atrasado,38,2,36,1,0.00532535847336623118,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1892,2025-03-10 23:14:15.000,P0012,497.97,0.0240,528.92,Credito,Em Analise,11.951280,0,D01892,Same-Day,42.90,2025-04-18 06:49:46.000,2025-04-20 06:49:46.000,Entregue,41,2,39,1,0.08110867427966422143,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1893,2025-05-04 23:44:26.000,P0012,1072.00,0.0565,1034.33,Credito,Em Analise,60.568000,0,D01893,Standard,22.90,2025-05-10 23:45:16.000,2025-05-12 23:45:16.000,Trânsito,8,2,6,1,0.02213993599721558884,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1894,2025-03-02 10:52:01.000,P0012,497.97,0.0160,512.90,PIX,Processando,7.967520,0,D01894,Standard,22.90,2025-04-25 13:27:08.000,2025-04-28 13:27:08.000,A Caminho,57,3,54,1,0.04464807954767011113,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1895,2025-04-28 12:46:34.000,P0012,699.60,0.0297,721.72,Debito,Cancelado,20.778120,0,D01895,Same-Day,42.90,2025-05-04 01:54:44.000,2025-05-05 01:54:44.000,Atrasado,7,1,6,1,0.05944133458959153134,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1896,2025-03-28 13:05:03.000,P0012,35.80,0.1147,64.68,Boleto,Processando,4.106260,0,D01896,Scheduled,32.99,2025-05-16 23:20:32.000,2025-05-16 23:20:32.000,A Caminho,49,0,49,0,0.51004947433518862090,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1897,2025-05-04 14:42:55.000,P0012,2144.00,0.1155,1939.27,Credito,Em Analise,247.632000,0,D01897,Same-Day,42.90,2025-04-27 01:09:53.000,2025-05-02 01:09:53.000,Entregue,0,5,0,1,0.02212172621656602742,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1898,2025-03-26 04:45:17.000,P0012,9208.00,0.1226,8112.09,Credito,Em Analise,1128.900800,0,D01898,Scheduled,32.99,2025-05-13 15:07:50.000,2025-05-14 15:07:50.000,Trânsito,49,1,48,1,0.00406676947617691618,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1899,2025-02-25 20:19:25.000,P0012,17.90,0.1262,38.54,PIX,Em Analise,2.258980,0,D01899,Standard,22.90,2025-05-14 02:10:01.000,2025-05-17 02:10:01.000,Trânsito,81,3,78,1,0.59418785677218474312,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1900,2025-03-20 00:43:30.000,P0012,519.44,0.0631,519.65,Debito,Processando,32.776664,0,D01900,Scheduled,32.99,2025-04-20 20:13:02.000,2025-04-25 20:13:02.000,Entregue,36,5,31,1,0.06348503800635042817,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1901,2025-03-22 03:26:13.000,P0012,3049.99,0.1301,2696.09,PIX,Cancelado,396.803699,0,D01901,Same-Day,42.90,2025-05-06 16:35:39.000,2025-05-07 16:35:39.000,Atrasado,46,1,45,1,0.01591193172334751436,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1902,2025-05-12 07:01:30.000,P0012,1799.01,0.0789,1699.97,Debito,Processando,141.941889,0,D01902,Same-Day,42.90,2025-05-11 15:26:07.000,2025-05-13 15:26:07.000,Atrasado,1,2,0,1,0.02523573945422566281,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1903,2025-02-24 04:23:06.000,P0012,769.90,0.0706,748.54,Credito,Processando,54.354940,0,D01903,Scheduled,32.99,2025-05-08 00:06:46.000,2025-05-12 00:06:46.000,Entregue,77,4,73,1,0.04407246105752531595,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1904,2025-02-28 23:24:04.000,P0012,349.80,0.1078,345.08,Credito,Em Analise,37.708440,0,D01904,Scheduled,32.99,2025-04-25 01:19:23.000,2025-04-27 01:19:23.000,A Caminho,58,2,56,1,0.09560102005332096905,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1905,2025-04-11 16:46:33.000,P0012,769.90,0.0321,768.09,Debito,Processando,24.713790,0,D01905,Standard,22.90,2025-04-18 19:22:59.000,2025-04-22 19:22:59.000,Atrasado,11,4,7,1,0.02981421448007394967,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1906,2025-05-03 08:45:11.000,P0012,1715.96,0.1184,1555.69,Debito,Em Analise,203.169664,0,D01906,Same-Day,42.90,2025-05-04 02:15:07.000,2025-05-04 02:15:07.000,Entregue,1,0,1,0,0.02757618805803212722,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1907,2025-05-16 07:46:55.000,P0012,5484.26,0.0644,5164.06,PIX,Cancelado,353.186344,0,D01907,Scheduled,32.99,2025-05-12 18:17:30.000,2025-05-16 18:17:30.000,Atrasado,0,4,0,1,0.00638838433325716587,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1908,2025-04-18 04:37:01.000,P0012,35.80,0.0191,68.11,Credito,Processando,0.683780,0,D01908,Scheduled,32.99,2025-05-06 08:41:06.000,2025-05-06 08:41:06.000,Trânsito,18,0,18,0,0.48436352958449566877,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1909,2025-05-03 00:11:54.000,P0012,898.00,0.0179,914.92,PIX,Cancelado,16.074200,0,D01909,Scheduled,32.99,2025-05-10 16:37:56.000,2025-05-15 16:37:56.000,A Caminho,12,5,7,1,0.03605779740305163293,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1910,2025-03-18 14:40:42.000,P0012,663.96,0.0247,680.55,Credito,Processando,16.399812,0,D01910,Scheduled,32.99,2025-04-28 14:02:29.000,2025-05-03 14:02:29.000,A Caminho,46,5,41,1,0.04847549775916538094,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1911,2025-04-07 06:17:32.000,P0012,259.72,0.1336,267.92,Credito,Confirmado,34.698592,1,D01911,Same-Day,42.90,2025-04-21 15:13:13.000,2025-04-23 15:13:13.000,A Caminho,16,2,14,1,0.16012242460435951030,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1912,2025-02-23 11:23:51.000,P0012,124.91,0.1486,139.34,Debito,Cancelado,18.561626,0,D01912,Scheduled,32.99,2025-05-03 18:12:23.000,2025-05-06 18:12:23.000,Atrasado,72,3,69,1,0.23675900674608870389,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1913,2025-04-28 00:47:41.000,P0012,103.60,0.0535,120.96,Credito,Cancelado,5.542600,0,D01913,Standard,22.90,2025-05-01 10:37:28.000,2025-05-03 10:37:28.000,Trânsito,5,2,3,1,0.18931878306878306878,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1914,2025-02-28 10:24:41.000,P0012,519.44,0.0438,529.68,Credito,Em Analise,22.751472,0,D01914,Scheduled,32.99,2025-04-27 01:45:45.000,2025-04-27 01:45:45.000,A Caminho,58,0,58,0,0.06228288778130191814,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1915,2025-03-20 10:41:07.000,P0012,7196.04,0.0328,6993.00,Credito,Processando,236.030112,0,D01915,Scheduled,32.99,2025-05-07 23:52:51.000,2025-05-11 23:52:51.000,Trânsito,52,4,48,1,0.00471757471757471757,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
1916,2025-03-11 14:00:39.000,P0012,9208.00,0.1236,8092.79,PIX,Em Analise,1138.108800,0,D01916,Standard,22.90,2025-04-17 04:46:00.000,2025-04-20 04:46:00.000,Atrasado,40,3,37,1,0.00282967925770964031,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1917,2025-04-20 07:09:03.000,P0012,107.80,0.0314,127.32,Boleto,Processando,3.384920,0,D01917,Standard,22.90,2025-04-27 00:51:23.000,2025-04-30 00:51:23.000,Atrasado,10,3,7,1,0.17986176562990889098,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1918,2025-04-06 06:14:58.000,P0012,497.97,0.1386,471.85,PIX,Confirmado,69.018642,1,D01918,Same-Day,42.90,2025-04-21 14:41:19.000,2025-04-21 14:41:19.000,Trânsito,15,0,15,0,0.09091872417081699693,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1919,2025-02-25 04:52:37.000,P0012,259.72,0.1001,266.71,Boleto,Cancelado,25.997972,0,D01919,Scheduled,32.99,2025-04-21 20:52:35.000,2025-04-22 20:52:35.000,Atrasado,56,1,55,1,0.12369239998500243710,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1920,2025-04-15 02:47:58.000,P0012,1898.00,0.1346,1675.52,Boleto,Cancelado,255.470800,0,D01920,Scheduled,32.99,2025-05-10 08:32:17.000,2025-05-14 08:32:17.000,A Caminho,29,4,25,1,0.01968940985485103132,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1921,2025-05-05 16:46:58.000,P0012,4879.71,0.0831,4497.11,Boleto,Confirmado,405.503901,1,D01921,Standard,22.90,2025-04-16 07:51:18.000,2025-04-21 07:51:18.000,Atrasado,0,5,0,1,0.00509215918667766632,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1922,2025-03-22 04:03:15.000,P0012,149.70,0.1036,157.09,Boleto,Confirmado,15.508920,1,D01922,Standard,22.90,2025-04-23 04:15:25.000,2025-04-28 04:15:25.000,A Caminho,37,5,32,1,0.14577630657584823986,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1923,2025-05-06 13:45:38.000,P0012,3079.60,0.0929,2826.50,Boleto,Processando,286.094840,0,D01923,Scheduled,32.99,2025-05-13 10:20:06.000,2025-05-17 10:20:06.000,Trânsito,11,4,7,1,0.01167167875464355210,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1924,2025-04-23 06:25:59.000,P0012,7916.40,0.1247,6962.21,Boleto,Processando,987.175080,0,D01924,Scheduled,32.99,2025-04-16 11:11:07.000,2025-04-17 11:11:07.000,Trânsito,0,1,0,1,0.00473843793852813977,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1925,2025-02-26 02:48:14.000,P0012,53.90,0.1254,80.13,PIX,Processando,6.759060,0,D01925,Scheduled,32.99,2025-04-26 16:36:17.000,2025-04-28 16:36:17.000,A Caminho,61,2,59,1,0.41170597778609759141,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1926,2025-03-03 14:57:34.000,P0012,3796.00,0.0885,3502.95,PIX,Confirmado,335.946000,1,D01926,Same-Day,42.90,2025-04-19 10:37:37.000,2025-04-24 10:37:37.000,Entregue,52,5,47,1,0.01224682053697597739,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1927,2025-05-15 09:57:45.000,P0012,449.00,0.0949,439.38,Debito,Em Analise,42.610100,0,D01927,Scheduled,32.99,2025-04-28 13:39:16.000,2025-05-01 13:39:16.000,Trânsito,0,3,0,1,0.07508307160089216623,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1928,2025-03-26 23:21:25.000,P0012,389.58,0.1383,368.69,Boleto,Cancelado,53.878914,0,D01928,Scheduled,32.99,2025-04-22 11:53:36.000,2025-04-24 11:53:36.000,Atrasado,29,2,27,1,0.08947896606905530391,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1929,2025-04-28 11:04:47.000,P0012,99.80,0.1395,108.78,Boleto,Confirmado,13.922100,1,D01929,Standard,22.90,2025-04-13 15:11:59.000,2025-04-17 15:11:59.000,Entregue,0,4,0,1,0.21051663908806765950,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1930,2025-04-26 21:18:24.000,P0012,6099.98,0.0996,5535.32,Debito,Em Analise,607.558008,0,D01930,Same-Day,42.90,2025-05-02 01:25:16.000,2025-05-04 01:25:16.000,A Caminho,8,2,6,1,0.00775022943569658123,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1931,2025-04-15 16:03:30.000,P0012,899.00,0.0012,940.82,Debito,Cancelado,1.078800,0,D01931,Same-Day,42.90,2025-04-18 00:43:08.000,2025-04-19 00:43:08.000,Atrasado,4,1,3,1,0.04559852043961650475,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1932,2025-04-16 09:27:08.000,P0012,6506.28,0.0157,6427.03,Credito,Em Analise,102.148596,0,D01932,Standard,22.90,2025-04-18 11:54:11.000,2025-04-21 11:54:11.000,A Caminho,5,3,2,1,0.00356307656880394210,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1933,2025-04-06 06:47:57.000,P0012,3796.00,0.1287,3340.44,Credito,Cancelado,488.545200,0,D01933,Scheduled,32.99,2025-04-21 09:28:47.000,2025-04-23 09:28:47.000,Trânsito,17,2,15,1,0.00987594448635509095,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1934,2025-02-25 00:13:55.000,P0012,519.44,0.0127,545.83,Credito,Cancelado,6.596888,0,D01934,Scheduled,32.99,2025-04-15 21:01:33.000,2025-04-19 21:01:33.000,Entregue,53,4,49,1,0.06044006375611454116,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1935,2025-05-08 12:49:51.000,P0012,49.90,0.0320,91.20,Credito,Confirmado,1.596800,1,D01935,Same-Day,42.90,2025-04-19 09:45:29.000,2025-04-20 09:45:29.000,Entregue,0,1,0,1,0.47039473684210526316,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1936,2025-03-28 18:48:10.000,P0012,161.70,0.0346,189.10,Boleto,Processando,5.594820,0,D01936,Scheduled,32.99,2025-04-30 15:20:33.000,2025-04-30 15:20:33.000,A Caminho,33,0,33,0,0.17445795875198307774,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
1937,2025-04-15 06:03:28.000,P0012,149.70,0.0900,179.13,Credito,Em Analise,13.473000,0,D01937,Same-Day,42.90,2025-04-23 04:21:44.000,2025-04-26 04:21:44.000,Atrasado,11,3,8,1,0.23949087255066153073,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1938,2025-02-16 17:53:39.000,P0012,51.80,0.0865,90.22,Credito,Cancelado,4.480700,0,D01938,Same-Day,42.90,2025-04-13 23:09:12.000,2025-04-18 23:09:12.000,Atrasado,61,5,56,1,0.47550432276657060519,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1939,2025-02-25 14:43:20.000,P0012,3216.00,0.0434,3109.42,Debito,Cancelado,139.574400,0,D01939,Scheduled,32.99,2025-05-08 10:06:14.000,2025-05-10 10:06:14.000,Entregue,74,2,72,1,0.01060969569887631777,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1940,2025-02-24 23:09:26.000,P0012,524.70,0.0311,541.37,Boleto,Cancelado,16.318170,0,D01940,Scheduled,32.99,2025-04-27 09:16:36.000,2025-04-30 09:16:36.000,Entregue,65,3,62,1,0.06093799065334244602,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1942,2025-03-25 13:51:13.000,P0012,6099.98,0.1403,5277.14,Credito,Cancelado,855.827194,0,D01942,Scheduled,32.99,2025-05-12 16:52:31.000,2025-05-12 16:52:31.000,A Caminho,48,0,48,0,0.00625149228559409074,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1943,2025-02-28 03:33:00.000,P0012,17.90,0.0079,60.66,Credito,Cancelado,0.141410,0,D01943,Same-Day,42.90,2025-05-10 02:57:55.000,2025-05-12 02:57:55.000,A Caminho,73,2,71,1,0.70722057368941641939,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1944,2025-03-03 22:06:09.000,P0012,499.64,0.0200,532.55,PIX,Processando,9.992800,0,D01944,Same-Day,42.90,2025-04-25 15:57:48.000,2025-04-29 15:57:48.000,Atrasado,57,4,53,1,0.08055581635527180546,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1946,2025-03-25 02:09:52.000,P0012,3216.00,0.1207,2850.73,Debito,Confirmado,388.171200,1,D01946,Standard,22.90,2025-05-12 09:05:54.000,2025-05-15 09:05:54.000,A Caminho,51,3,48,1,0.00803303013614056750,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1947,2025-04-06 00:32:00.000,P0012,49.90,0.1187,76.97,PIX,Confirmado,5.923130,1,D01947,Scheduled,32.99,2025-05-06 20:27:54.000,2025-05-11 20:27:54.000,Trânsito,35,5,30,1,0.42860854878524100299,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1948,2025-04-11 08:36:05.000,P0012,249.82,0.1080,255.83,Boleto,Cancelado,26.980560,0,D01948,Scheduled,32.99,2025-05-12 04:48:13.000,2025-05-16 04:48:13.000,Entregue,35,4,31,1,0.12895282023218543564,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1949,2025-02-26 18:13:15.000,P0012,1798.00,0.1331,1581.59,Boleto,Em Analise,239.313800,0,D01949,Standard,22.90,2025-05-15 09:13:10.000,2025-05-15 09:13:10.000,Trânsito,78,0,78,0,0.01447910014605555169,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1950,2025-03-10 19:50:53.000,P0012,2144.00,0.0326,2107.10,Debito,Confirmado,69.894400,1,D01950,Scheduled,32.99,2025-04-18 00:10:57.000,2025-04-23 00:10:57.000,Trânsito,44,5,39,1,0.01565658962555170614,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1951,2025-04-30 18:33:17.000,P0012,249.82,0.0161,278.79,Boleto,Em Analise,4.022102,0,D01951,Scheduled,32.99,2025-04-18 18:34:54.000,2025-04-22 18:34:54.000,Trânsito,0,4,0,1,0.11833279529394885039,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1952,2025-04-18 19:49:10.000,P0012,53.90,0.0923,81.92,Boleto,Em Analise,4.974970,0,D01952,Scheduled,32.99,2025-05-02 04:55:37.000,2025-05-06 04:55:37.000,Entregue,18,4,14,1,0.40270996093750000000,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1953,2025-04-03 09:43:39.000,P0012,1798.00,0.1233,1619.21,Debito,Confirmado,221.693400,1,D01953,Same-Day,42.90,2025-04-29 23:41:30.000,2025-05-01 23:41:30.000,Trânsito,28,2,26,1,0.02649440159089926569,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1954,2025-04-25 23:04:48.000,P0012,7916.40,0.0873,7248.20,Credito,Confirmado,691.101720,1,D01954,Standard,22.90,2025-05-09 06:25:03.000,2025-05-14 06:25:03.000,Trânsito,19,5,14,1,0.00315940509367843051,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1955,2025-03-21 10:32:49.000,P0012,129.86,0.1444,154.01,Credito,Em Analise,18.751784,0,D01955,Same-Day,42.90,2025-05-13 13:27:58.000,2025-05-14 13:27:58.000,A Caminho,54,1,53,1,0.27855334069216284657,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1956,2025-04-29 18:53:12.000,P0012,6506.28,0.1193,5772.98,PIX,Processando,776.199204,0,D01956,Same-Day,42.90,2025-04-22 23:49:16.000,2025-04-27 23:49:16.000,Entregue,0,5,0,1,0.00743117072984836254,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
1957,2025-04-17 13:58:11.000,P0012,9208.00,0.1051,8263.14,Debito,Em Analise,967.760800,0,D01957,Standard,22.90,2025-05-13 15:33:13.000,2025-05-14 15:33:13.000,A Caminho,27,1,26,1,0.00277134358125361545,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1959,2025-05-05 19:41:44.000,P0012,2158.00,0.0162,2165.94,Debito,Em Analise,34.959600,0,D01959,Same-Day,42.90,2025-04-24 17:15:44.000,2025-04-24 17:15:44.000,Entregue,0,0,0,0,0.01980664284329205795,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1960,2025-04-16 06:48:17.000,P0012,2742.13,0.1177,2462.28,Boleto,Cancelado,322.748701,0,D01960,Same-Day,42.90,2025-04-16 07:28:43.000,2025-04-21 07:28:43.000,A Caminho,5,5,0,1,0.01742287635849700278,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1961,2025-04-15 00:22:30.000,P0012,1798.00,0.0297,1767.50,Debito,Cancelado,53.400600,0,D01961,Standard,22.90,2025-05-03 00:25:00.000,2025-05-03 00:25:00.000,Trânsito,18,0,18,0,0.01295615275813295615,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1962,2025-04-19 02:02:59.000,P0012,249.82,0.0043,271.65,Debito,Confirmado,1.074226,1,D01962,Standard,22.90,2025-04-25 07:31:55.000,2025-04-29 07:31:55.000,Trânsito,10,4,6,1,0.08429965028529357629,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
632,2025-03-25 04:17:34.000,P0012,17.90,0.0854,59.27,PIX,Cancelado,1.528660,0,D00632,Same-Day,42.90,2025-05-05 21:56:44.000,2025-05-10 21:56:44.000,Entregue,46,5,41,1,0.72380631010629323435,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1557,2025-03-09 04:44:16.000,P0012,149.70,0.0481,175.49,Debito,Cancelado,7.200570,0,D01557,Scheduled,32.99,2025-05-16 20:54:17.000,2025-05-16 20:54:17.000,A Caminho,68,0,68,0,0.18798791953957490455,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1558,2025-04-28 14:18:24.000,P0012,1799.01,0.0263,1774.60,Boleto,Em Analise,47.313963,0,D01558,Standard,22.90,2025-05-08 22:27:38.000,2025-05-10 22:27:38.000,Entregue,12,2,10,1,0.01290431646568240730,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1559,2025-04-16 17:58:02.000,P0012,174.90,0.0947,181.24,Debito,Cancelado,16.563030,0,D01559,Standard,22.90,2025-05-05 08:41:50.000,2025-05-05 08:41:50.000,Trânsito,19,0,19,0,0.12635179871992937541,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1560,2025-05-16 00:16:53.000,P0012,1286.97,0.0136,1302.46,PIX,Cancelado,17.502792,0,D01560,Scheduled,32.99,2025-05-09 20:17:32.000,2025-05-11 20:17:32.000,A Caminho,0,2,0,1,0.02532899282895444006,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1561,2025-04-08 04:55:05.000,P0012,857.98,0.1457,765.96,PIX,Em Analise,125.007686,0,D01561,Scheduled,32.99,2025-04-26 14:43:42.000,2025-04-29 14:43:42.000,A Caminho,21,3,18,1,0.04307013421066374223,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1784,2025-03-21 01:46:15.000,P0012,5397.03,0.0914,4926.64,PIX,Cancelado,493.288542,0,D01784,Standard,22.90,2025-05-01 12:10:04.000,2025-05-04 12:10:04.000,Atrasado,44,3,41,1,0.00464819836643229463,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1738,2025-03-06 00:20:31.000,P0012,428.99,0.0993,429.29,Credito,Cancelado,42.598707,0,D01738,Same-Day,42.90,2025-04-21 22:32:13.000,2025-04-25 22:32:13.000,Trânsito,50,4,46,1,0.09993244659787090312,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1739,2025-04-21 21:14:00.000,P0012,3216.00,0.1237,2841.08,Debito,Confirmado,397.819200,1,D01739,Standard,22.90,2025-04-16 01:21:26.000,2025-04-19 01:21:26.000,Trânsito,0,3,0,1,0.00806031509144409872,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
1740,2025-03-10 10:38:55.000,P0012,1539.80,0.0432,1496.18,Boleto,Em Analise,66.519360,0,D01740,Standard,22.90,2025-04-19 13:47:21.000,2025-04-20 13:47:21.000,Atrasado,41,1,40,1,0.01530564504270876499,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
1741,2025-04-29 05:43:19.000,P0012,103.60,0.0608,130.29,Credito,Cancelado,6.298880,0,D01741,Scheduled,32.99,2025-05-11 17:27:40.000,2025-05-12 17:27:40.000,Trânsito,13,1,12,1,0.25320439020646250672,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
1742,2025-02-28 19:35:22.000,P0012,53.70,0.0854,72.01,PIX,Em Analise,4.585980,0,D01742,Standard,22.90,2025-04-18 11:46:44.000,2025-04-21 11:46:44.000,Atrasado,52,3,49,1,0.31801138730731842800,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
